co,PT08.S1(CO),NMHC(GT),benzene,PT08.S2(NMHC),nox,PT08.S3(NOx),no2,PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour_sin,hour_cos,co_lag1,co_std_3h,no2_lag1,no2_std_3h,nox_lag1,nox_std_3h,benzene_lag1,benzene_std_3h,PT08.S1(CO)_lag1,PT08.S1(CO)_diff,PT08.S2(NMHC)_lag1,PT08.S2(NMHC)_diff,PT08.S3(NOx)_lag1,PT08.S3(NOx)_diff,PT08.S4(NO2)_lag1,PT08.S4(NO2)_diff,PT08.S5(O3)_lag1,PT08.S5(O3)_diff,heat_index
0.6,793.0,275.0,2.5,581.0,66.0,1169.0,55.0,1152.0,668.0,15.5,58.8,1.0309,0.7071067811865476,0.7071067811865476,0.6,0.17320508075704283,60.0,8.185352771872578,70.0,22.03028218914749,2.5,0.9237604307032594,790.0,3.0,601.0,-20.0,1150.0,19.0,1157.0,-5.0,734.0,-66.0,911.4
0.6,789.0,275.0,2.5,596.0,62.0,1145.0,55.0,1161.0,698.0,14.6,62.1,1.0236,0.8660254037844386,0.5000000000000001,0.6,0.0,55.0,2.886751345948703,66.0,4.000000000021137,2.5,0.0,793.0,-4.0,581.0,15.0,1169.0,-24.0,1152.0,9.0,668.0,30.0,906.66
0.6,769.0,275.0,2.5,586.0,60.0,1221.0,55.0,1134.0,650.0,17.1,52.5,1.013,0.9659258262890683,0.25881904510252074,0.6,0.0,55.0,0.0,62.0,3.0550504633328064,2.5,0.0,789.0,-20.0,596.0,-10.0,1145.0,76.0,1161.0,-27.0,698.0,-48.0,897.7500000000001
0.7,852.0,275.0,4.0,713.0,92.0,1029.0,55.0,1203.0,749.0,15.2,58.3,0.9986,1.0,6.123233995736766e-17,0.6,0.057735026919436536,55.0,0.0,60.0,17.92577287966938,2.5,0.8660254037842874,769.0,83.0,586.0,127.0,1221.0,-192.0,1134.0,69.0,650.0,99.0,886.16
2.0,1100.0,275.0,13.4,1097.0,277.0,739.0,94.0,1516.0,1106.0,14.9,59.2,0.9985,0.9659258262890683,-0.25881904510252063,0.7,0.7810249675906958,55.0,22.516660498395424,92.0,117.1452090356238,4.0,5.9079043097644295,852.0,248.0,713.0,384.0,1029.0,-290.0,1203.0,313.0,749.0,357.0,882.08
4.1,1326.0,275.0,20.6,1504.0,522.0,510.0,122.0,1968.0,1609.0,15.1,59.0,1.0086,0.8660254037844387,-0.4999999999999998,2.0,1.715614564327711,94.0,33.650160970392534,277.0,215.6965461012291,13.4,8.324261729026377,1100.0,226.0,1097.0,407.0,739.0,-229.0,1516.0,452.0,1106.0,503.0,890.9
4.1,1433.0,275.0,20.6,1518.0,522.0,499.0,170.0,1973.0,1770.0,19.0,47.8,1.0434,0.7071067811865476,-0.7071067811865475,4.1,1.2124355652982184,122.0,38.43609414773203,522.0,141.45081595145592,20.6,4.1569219381653,1326.0,107.0,1504.0,14.0,510.0,-11.0,1968.0,5.0,1609.0,161.0,908.1999999999999
3.8,1310.0,275.0,20.6,1334.0,522.0,573.0,172.0,1747.0,1633.0,22.4,38.8,1.04,0.49999999999999994,-0.8660254037844387,4.1,0.1732050807568911,170.0,28.307831660749194,522.0,0.0,20.6,0.0,1433.0,-123.0,1518.0,-184.0,499.0,74.0,1973.0,-226.0,1770.0,-137.0,869.1199999999999
3.7,1304.0,275.0,19.1,1272.0,522.0,593.0,172.0,1673.0,1583.0,25.4,33.3,1.0679,0.258819045102521,-0.9659258262890682,3.8,0.2081665999466213,172.0,1.1547005383694244,522.0,0.0,20.6,0.8660254037844248,1310.0,-6.0,1334.0,-62.0,573.0,20.0,1747.0,-74.0,1633.0,-50.0,845.8199999999999
3.4,1286.0,275.0,19.6,1286.0,409.0,593.0,172.0,1728.0,1449.0,27.2,30.4,1.081,1.2246467991473532e-16,-1.0,3.7,0.20816659994663053,172.0,0.0,522.0,65.24058041842177,19.1,0.7637626158259547,1304.0,-18.0,1272.0,14.0,593.0,0.0,1673.0,55.0,1583.0,-134.0,826.88
3.1,1217.0,275.0,15.8,1175.0,335.0,621.0,148.0,1644.0,1451.0,25.5,34.8,1.1152,-0.2588190451025208,-0.9659258262890683,3.4,0.3000000000000181,172.0,13.856406460550264,409.0,94.17536832951261,19.6,2.0647840887931324,1286.0,-69.0,1286.0,-111.0,593.0,28.0,1728.0,-84.0,1449.0,2.0,887.4
2.4,1104.0,275.0,13.5,1099.0,290.0,698.0,129.0,1483.0,1147.0,26.4,28.5,0.9658,-0.4999999999999997,-0.8660254037844388,3.1,0.5131601439447058,148.0,21.548395145191574,335.0,60.086049406936986,15.8,3.080584360149862,1217.0,-113.0,1175.0,-76.0,621.0,77.0,1644.0,-161.0,1451.0,-304.0,752.4
2.8,1143.0,275.0,15.9,1176.0,312.0,677.0,148.0,1551.0,1108.0,27.7,25.1,0.9158,-0.7071067811865471,-0.7071067811865479,2.4,0.3511884584284547,129.0,10.96965511460217,290.0,22.50185177564162,13.5,1.3576941236277231,1104.0,39.0,1099.0,77.0,698.0,-21.0,1483.0,68.0,1147.0,-39.0,695.27
3.6,1205.0,275.0,19.9,1295.0,440.0,626.0,172.0,1613.0,1267.0,28.6,23.2,0.8917,-0.8660254037844385,-0.5000000000000004,2.8,0.611010092660794,148.0,21.548395145191574,312.0,81.00205758703211,15.9,3.233161507461893,1143.0,62.0,1176.0,119.0,677.0,-51.0,1551.0,62.0,1108.0,159.0,663.52
4.0,1276.0,275.0,20.6,1340.0,450.0,597.0,172.0,1677.0,1303.0,27.2,26.3,0.9317,-0.9659258262890683,-0.25881904510252063,3.6,0.6110100926607872,172.0,13.856406460550264,440.0,76.95020034628074,19.9,2.5357444666211837,1205.0,71.0,1295.0,45.0,626.0,-29.0,1613.0,64.0,1267.0,36.0,715.36
4.1,1440.0,275.0,20.6,1573.0,522.0,491.0,172.0,1997.0,1643.0,25.3,33.0,1.0473,-1.0,-1.8369701987210297e-16,4.0,0.26457513110646563,172.0,0.0,450.0,44.73626418614528,20.6,0.40414518843269526,1276.0,164.0,1340.0,233.0,597.0,-106.0,1677.0,320.0,1303.0,340.0,834.9
4.1,1467.0,275.0,20.6,1643.0,522.0,467.0,172.0,2088.0,1749.0,23.2,36.9,1.0346,-0.9659258262890684,0.2588190451025203,4.1,0.05773502691897033,172.0,0.0,522.0,41.56921938164331,20.6,0.0,1440.0,27.0,1573.0,70.0,491.0,-24.0,1997.0,91.0,1643.0,106.0,856.0799999999999
4.1,1339.0,275.0,20.6,1373.0,522.0,541.0,165.0,1797.0,1585.0,21.6,43.3,1.1019,-0.8660254037844386,0.5000000000000001,4.1,0.0,172.0,4.041451884324619,522.0,0.0,20.6,0.0,1467.0,-128.0,1643.0,-270.0,467.0,74.0,2088.0,-291.0,1749.0,-164.0,935.28
1.9,1108.0,275.0,12.3,1061.0,238.0,685.0,133.0,1454.0,1315.0,21.1,44.8,1.1088,-0.7071067811865477,0.7071067811865474,4.1,1.2701705922171813,165.0,20.792626898333793,522.0,163.96747644985174,20.6,4.792007234273886,1339.0,-231.0,1373.0,-312.0,541.0,144.0,1797.0,-343.0,1585.0,-270.0,945.28
1.9,1116.0,275.0,10.9,1012.0,249.0,699.0,125.0,1445.0,1290.0,19.7,49.3,1.1148,-0.5000000000000004,0.8660254037844384,1.9,1.2701705922171858,133.0,21.166010488516353,238.0,160.88608806647298,12.3,5.2430906915673186,1108.0,8.0,1061.0,-49.0,685.0,14.0,1454.0,-9.0,1315.0,-25.0,971.2099999999999
1.2,981.0,275.0,7.1,860.0,150.0,812.0,101.0,1298.0,1059.0,20.3,47.8,1.1281,-0.25881904510252157,0.9659258262890681,1.9,0.40414518843278496,125.0,16.65332799572874,249.0,54.26171148547731,10.9,2.690724809414701,1116.0,-135.0,1012.0,-152.0,699.0,113.0,1445.0,-147.0,1290.0,-231.0,970.34
0.9,947.0,275.0,5.7,798.0,108.0,869.0,79.0,1276.0,943.0,19.4,50.3,1.1201,0.0,1.0,1.2,0.5131601439447302,101.0,23.00724523564972,150.0,72.3947511909527,7.1,2.6907248094146934,981.0,-34.0,860.0,-62.0,812.0,57.0,1298.0,-22.0,1059.0,-116.0,975.8199999999998
0.9666666666666667,939.0,275.0,5.3,776.0,116.84615384615384,879.0,80.6923076923077,1259.0,913.0,18.3,53.1,1.1056,0.25881904510252074,0.9659258262890683,0.9,0.15752718754190487,79.0,12.242455310580265,108.0,22.141333717216963,5.7,0.9451631252503649,947.0,-8.0,798.0,-22.0,869.0,10.0,1276.0,-17.0,943.0,-30.0,971.73
1.0333333333333334,862.0,275.0,2.9,644.0,125.6923076923077,1030.0,82.38461538461539,1173.0,720.0,17.5,56.1,1.1103,0.49999999999999994,0.8660254037844387,0.9666666666666667,0.06666666666703047,80.6923076923077,1.6923076923071325,116.84615384615384,8.846153846157629,5.3,1.5143755588799679,939.0,-77.0,776.0,-132.0,879.0,151.0,1259.0,-86.0,913.0,-193.0,981.75
1.1,827.0,275.0,2.5,577.0,134.53846153846155,1138.0,84.07692307692308,1143.0,640.0,19.2,50.3,1.1087,0.7071067811865476,0.7071067811865476,1.0333333333333334,0.06666666666702298,82.38461538461539,1.692307692307026,125.6923076923077,8.84615384615649,2.9,1.5143755588799614,862.0,-35.0,644.0,-67.0,1030.0,108.0,1173.0,-30.0,720.0,-80.0,965.7599999999999
1.1666666666666667,879.0,275.0,2.5,611.0,143.3846153846154,1036.0,85.76923076923077,1189.0,779.0,16.6,59.6,1.117,0.8660254037844386,0.5000000000000001,1.1,0.06666666666701553,84.07692307692308,1.6923076923069194,134.53846153846155,8.846153846155326,2.5,0.2309401076750835,827.0,52.0,577.0,34.0,1138.0,-102.0,1143.0,46.0,640.0,139.0,989.3600000000001
1.2333333333333334,911.0,275.0,4.0,710.0,152.23076923076923,932.0,87.46153846153847,1226.0,850.0,17.5,57.1,1.1311,0.9659258262890683,0.25881904510252074,1.1666666666666667,0.06666666666700814,85.76923076923077,1.6923076923068128,143.3846153846154,8.846153846154166,2.5,0.8660254037842379,879.0,32.0,611.0,99.0,1036.0,-104.0,1189.0,37.0,779.0,71.0,999.25
1.3,1051.0,275.0,8.1,901.0,161.0769230769231,778.0,89.15384615384616,1379.0,1020.0,17.6,57.6,1.1471,1.0,6.123233995736766e-17,1.2333333333333334,0.06666666666700087,87.46153846153847,1.6923076923067062,152.23076923076923,8.846153846153033,4.0,2.898850346832864,911.0,140.0,710.0,191.0,932.0,-154.0,1226.0,153.0,850.0,170.0,1013.7600000000001
1.3666666666666667,1496.0,275.0,20.6,1425.0,169.92307692307693,520.0,90.84615384615384,1946.0,1605.0,18.0,57.0,1.1665,0.9659258262890683,-0.25881904510252063,1.3,0.06666666666699349,89.15384615384616,1.6923076923065907,161.0769230769231,8.8461538461519,8.1,8.646964785403014,1051.0,445.0,901.0,524.0,778.0,-258.0,1379.0,567.0,1020.0,585.0,1026.0
1.4333333333333333,1610.0,275.0,20.6,1692.0,178.76923076923077,436.0,92.53846153846153,2197.0,1866.0,18.5,55.9,1.1779,0.8660254037844387,-0.4999999999999998,1.3666666666666667,0.06666666666698622,90.84615384615384,1.6923076923064753,169.92307692307693,8.846153846150766,20.6,7.216878364870314,1496.0,114.0,1425.0,267.0,520.0,-84.0,1946.0,251.0,1605.0,261.0,1034.1499999999999
1.5,1428.0,275.0,20.6,1321.0,187.6153846153846,544.0,94.23076923076923,1779.0,1621.0,18.6,57.2,1.2146,0.7071067811865476,-0.7071067811865475,1.4333333333333333,0.06666666666697883,92.53846153846153,1.6923076923063598,178.76923076923077,8.846153846149665,20.6,0.0,1610.0,-182.0,1692.0,-371.0,436.0,108.0,2197.0,-418.0,1866.0,-245.0,1063.92
1.5666666666666667,1459.0,275.0,20.6,1356.0,196.46153846153845,525.0,95.92307692307692,1795.0,1712.0,20.2,53.0,1.2407,0.49999999999999994,-0.8660254037844387,1.5,0.06666666666697155,94.23076923076923,1.6923076923062355,187.6153846153846,8.84615384614855,20.6,0.0,1428.0,31.0,1321.0,35.0,544.0,-19.0,1779.0,16.0,1621.0,91.0,1070.6
1.6333333333333333,1486.0,275.0,20.6,1390.0,205.30769230769232,504.0,97.61538461538461,1835.0,1770.0,21.3,50.1,1.2539,0.258819045102521,-0.9659258262890682,1.5666666666666667,0.06666666666696416,95.92307692307692,1.692307692306104,196.46153846153845,8.846153846147466,20.6,0.0,1459.0,27.0,1356.0,34.0,525.0,-21.0,1795.0,40.0,1712.0,58.0,1067.13
1.7,1158.0,275.0,10.8,1008.0,214.15384615384616,695.0,99.3076923076923,1489.0,1175.0,24.6,42.8,1.3053,1.2246467991473532e-16,-1.0,1.6333333333333333,0.06666666666695689,97.61538461538461,1.6923076923059797,205.30769230769232,8.846153846146358,20.6,5.658032638058321,1486.0,-328.0,1390.0,-382.0,504.0,191.0,1835.0,-346.0,1770.0,-595.0,1052.8799999999999
1.7,1200.0,275.0,11.2,1021.0,223.0,678.0,101.0,1510.0,1157.0,24.6,44.1,1.3477,-0.2588190451025208,-0.9659258262890683,1.7,0.03849001794646922,99.3076923076923,1.6923076923058482,214.15384615384616,8.846153846145224,10.8,5.546169849544802,1158.0,42.0,1008.0,13.0,695.0,-17.0,1489.0,21.0,1175.0,-18.0,1084.8600000000001
2.2,1290.0,275.0,15.1,1151.0,267.0,613.0,113.0,1638.0,1219.0,25.6,43.4,1.4049,-0.4999999999999997,-0.8660254037844388,1.7,0.2886751345948741,101.0,7.4648419861176265,223.0,28.30480057693394,11.2,2.375570107012863,1200.0,90.0,1021.0,130.0,678.0,-65.0,1510.0,128.0,1157.0,62.0,1111.04
2.8,1366.0,275.0,17.4,1223.0,308.0,578.0,121.0,1744.0,1288.0,26.1,42.6,1.4172,-0.7071067811865471,-0.7071067811865479,2.2,0.5507570547286372,113.0,10.06644591369388,267.0,42.508822613661444,15.1,3.134219732777705,1290.0,76.0,1151.0,72.0,613.0,-35.0,1638.0,106.0,1219.0,69.0,1111.8600000000001
3.9,1505.0,275.0,20.6,1388.0,422.0,516.0,146.0,1978.0,1503.0,25.8,44.8,1.4644,-0.8660254037844385,-0.5000000000000004,2.8,0.8621678104251816,121.0,17.21433511156678,308.0,80.31396723691911,17.4,2.762245463386606,1366.0,139.0,1223.0,165.0,578.0,-62.0,1744.0,234.0,1288.0,215.0,1155.84
4.1,1728.0,275.0,20.6,1683.0,522.0,419.0,172.0,2365.0,1861.0,25.4,47.9,1.5346,-0.9659258262890683,-0.25881904510252063,3.9,0.7000000000000065,146.0,25.50163393457989,422.0,107.07629678566924,20.6,1.8475208614067824,1505.0,223.0,1388.0,295.0,516.0,-97.0,1978.0,387.0,1503.0,358.0,1216.6599999999999
4.1,1673.0,275.0,20.6,1643.0,522.0,436.0,172.0,2259.0,1781.0,24.6,50.0,1.5241,-1.0,-1.8369701987210297e-16,4.1,0.11547005383793657,172.0,15.01110699892959,522.0,57.73502691895585,20.6,0.0,1728.0,-55.0,1683.0,-40.0,419.0,17.0,2365.0,-106.0,1861.0,-80.0,1230.0
4.1,1636.0,275.0,20.6,1553.0,514.0,449.0,166.0,2130.0,1745.0,23.6,54.4,1.5687,-0.9659258262890684,0.2588190451025203,4.1,0.0,172.0,3.464101615134608,522.0,4.618802153425393,20.6,0.0,1673.0,-37.0,1643.0,-90.0,436.0,13.0,2259.0,-129.0,1781.0,-36.0,1283.8400000000001
4.1,1468.0,275.0,20.0,1296.0,414.0,529.0,142.0,1854.0,1590.0,22.6,59.5,1.6155,-0.8660254037844386,0.5000000000000001,4.1,0.0,166.0,15.874507866386933,514.0,60.17751518077637,20.6,0.34641016151368065,1636.0,-168.0,1553.0,-257.0,449.0,80.0,2130.0,-276.0,1745.0,-155.0,1344.7
1.6,1180.0,275.0,10.5,997.0,143.0,677.0,84.0,1549.0,1127.0,22.1,61.3,1.6133,-0.7071067811865477,0.7071067811865474,4.1,1.4433756729740688,142.0,42.15843134336619,414.0,191.95572406156458,20.0,5.665980350595403,1468.0,-288.0,1296.0,-299.0,529.0,148.0,1854.0,-305.0,1590.0,-463.0,1354.73
1.5,1138.0,275.0,9.0,938.0,147.0,700.0,87.0,1500.0,1098.0,22.1,61.3,1.6053,-0.5000000000000004,0.8660254037844384,1.6,1.473091986265632,84.0,32.65475973473587,143.0,155.32009957933045,10.5,5.96517672272441,1180.0,-42.0,997.0,-59.0,677.0,23.0,1549.0,-49.0,1127.0,-29.0,1354.73
1.7,1192.0,275.0,10.7,1004.0,159.0,665.0,91.0,1577.0,1176.0,21.1,64.7,1.5956,-0.25881904510252157,0.9659258262890681,1.5,0.10000000000018062,87.0,3.511884584283894,147.0,8.326663997863895,9.0,0.9291573243176181,1138.0,54.0,938.0,66.0,700.0,-35.0,1500.0,77.0,1098.0,78.0,1365.17
1.9,1176.0,275.0,10.4,993.0,206.0,659.0,91.0,1572.0,1178.0,20.3,66.4,1.5591,0.0,1.0,1.7,0.20000000000008694,91.0,2.3094010767578497,159.0,31.182259913823998,10.7,0.9073771725876042,1192.0,-16.0,1004.0,-11.0,665.0,-6.0,1577.0,-5.0,1176.0,2.0,1347.92
1.6,1137.0,275.0,9.7,967.0,140.0,687.0,74.0,1557.0,1091.0,19.4,69.3,1.5418,0.25881904510252074,0.9659258262890683,1.9,0.15275252316530696,91.0,9.814954576223537,206.0,33.9754813554316,10.4,0.5131601439444404,1176.0,-39.0,993.0,-26.0,659.0,28.0,1572.0,-15.0,1178.0,-87.0,1344.4199999999998
1.3,1035.0,275.0,6.9,851.0,132.0,764.0,69.0,1465.0,1002.0,19.0,70.8,1.5417,0.49999999999999994,0.8660254037844387,1.6,0.30000000000006,74.0,11.53256259467078,140.0,40.61198509471435,9.7,1.8520259177451375,1137.0,-102.0,967.0,-116.0,687.0,77.0,1557.0,-92.0,1091.0,-89.0,1345.2
0.8,943.0,275.0,4.0,709.0,106.5,893.0,61.5,1348.0,876.0,20.2,65.8,1.5442,0.7071067811865476,0.7071067811865476,1.3,0.40414518843278846,69.0,6.291528696059105,132.0,17.49523744718475,6.9,2.8501461950807028,1035.0,-92.0,851.0,-142.0,764.0,129.0,1465.0,-117.0,1002.0,-126.0,1329.1599999999999
0.6,904.0,275.0,3.0,655.0,81.0,968.0,55.0,1326.0,824.0,19.8,67.2,1.5322,0.8660254037844386,0.5000000000000001,0.8,0.36055512754646135,61.5,7.0059498523281345,106.5,25.5000000000017,4.0,2.0256686138983757,943.0,-39.0,709.0,-54.0,893.0,75.0,1348.0,-22.0,876.0,-52.0,1330.5600000000002
0.7,966.0,275.0,4.3,726.0,120.0,872.0,60.0,1371.0,892.0,19.0,70.3,1.5308,0.9659258262890683,0.25881904510252074,0.6,0.10000000000023805,55.0,3.4034296427776027,81.0,19.80530232034078,3.0,0.6806859285551213,904.0,62.0,655.0,71.0,968.0,-96.0,1326.0,45.0,824.0,68.0,1335.7
1.6,1124.0,275.0,9.8,972.0,279.0,674.0,69.0,1568.0,1092.0,18.8,71.8,1.5372,1.0,6.123233995736766e-17,0.7,0.5507570547286503,60.0,7.0945988845978265,120.0,104.88565202161811,4.3,3.609709129555961,966.0,158.0,726.0,246.0,872.0,-198.0,1371.0,197.0,892.0,200.0,1349.84
2.9,1348.0,275.0,17.2,1217.0,392.0,559.0,91.0,1816.0,1413.0,20.2,66.3,1.555,0.9659258262890683,-0.25881904510252063,1.6,1.1060440015358193,69.0,15.947831618540933,279.0,136.64674651572594,9.8,6.473278406907359,1124.0,224.0,972.0,245.0,674.0,-115.0,1568.0,248.0,1092.0,321.0,1339.26
4.1,1499.0,275.0,20.6,1501.0,433.0,469.0,97.0,2130.0,1565.0,20.8,64.3,1.563,0.8660254037844387,-0.4999999999999998,2.9,1.2503332889007441,91.0,14.74222959166391,392.0,79.75587752635846,17.2,5.5220769039676725,1348.0,151.0,1217.0,284.0,559.0,-90.0,1816.0,314.0,1413.0,152.0,1337.44
3.7,1427.0,275.0,20.5,1311.0,522.0,503.0,114.0,1900.0,1594.0,22.3,59.3,1.5705,0.7071067811865476,-0.7071067811865475,4.1,0.6110100926607862,97.0,11.930353445448617,433.0,66.46051459324784,20.6,1.93476958145751,1499.0,-72.0,1501.0,-190.0,469.0,34.0,2130.0,-230.0,1565.0,29.0,1322.3899999999999
3.6,1473.0,275.0,20.6,1330.0,522.0,497.0,129.0,1908.0,1677.0,23.2,56.6,1.5929,0.49999999999999994,-0.8660254037844387,3.7,0.26457513110647013,114.0,16.010413278030168,522.0,51.38417395786901,20.5,0.057735026918588755,1427.0,46.0,1311.0,19.0,503.0,-6.0,1900.0,8.0,1594.0,83.0,1313.12
3.4,1440.0,275.0,19.9,1294.0,522.0,506.0,137.0,1879.0,1616.0,23.8,54.7,1.587,0.258819045102521,-0.9659258262890682,3.6,0.1527525231652256,129.0,11.67618659209083,522.0,0.0,20.6,0.37859388971995533,1473.0,-33.0,1330.0,-36.0,497.0,9.0,1908.0,-29.0,1677.0,-61.0,1301.8600000000001
3.7,1474.0,275.0,20.6,1326.0,505.0,485.0,134.0,1943.0,1610.0,23.5,56.2,1.6048,1.2246467991473532e-16,-1.0,3.4,0.1527525231652256,137.0,4.041451884325749,522.0,9.814954576180563,19.9,0.4041451884326811,1440.0,34.0,1294.0,32.0,506.0,-21.0,1879.0,64.0,1616.0,-6.0,1320.7
4.1,1485.0,275.0,20.6,1359.0,465.0,477.0,132.0,2005.0,1614.0,23.9,54.4,1.5963,-0.2588190451025208,-0.9659258262890683,3.7,0.3511884584284342,134.0,2.5166114784209204,505.0,29.26317367157109,20.6,0.4041451884326811,1474.0,11.0,1326.0,33.0,485.0,-8.0,1943.0,62.0,1610.0,4.0,1300.1599999999999
3.2,1395.5,275.0,17.6,1219.0,383.0,540.0,123.0,1836.5,1450.0,24.65,50.9,1.5566499999999999,-0.4999999999999997,-0.8660254037844388,4.1,0.4509249752822979,132.0,5.85946527708126,465.0,62.193247221859245,20.6,1.732050807568857,1485.0,-89.5,1359.0,-140.0,477.0,63.0,2005.0,-168.5,1614.0,-164.0,1254.685
2.4,1306.0,275.0,12.9,1079.0,278.0,603.0,105.0,1668.0,1286.0,25.4,47.4,1.517,-0.7071067811865471,-0.7071067811865479,3.2,0.8504900548115466,123.0,13.747727084867147,383.0,93.73544331432379,17.6,3.881151032017846,1395.5,-89.5,1219.0,-140.0,540.0,63.0,1836.5,-168.5,1450.0,-164.0,1203.9599999999998
3.4,1464.0,275.0,18.4,1251.0,372.0,530.0,136.0,1853.0,1487.0,26.4,45.4,1.54,-0.8660254037844385,-0.5000000000000004,2.4,0.529150262212935,105.0,15.567059238447147,278.0,57.7090403085416,12.9,2.9715315916206966,1306.0,158.0,1079.0,172.0,603.0,-73.0,1668.0,185.0,1286.0,201.0,1198.56
4.1,1629.0,275.0,20.6,1466.0,522.0,458.0,169.0,2130.0,1703.0,25.8,46.9,1.5375,-0.9659258262890683,-0.25881904510252063,3.4,0.8544003745317607,136.0,32.00520790954683,372.0,123.0663777533603,18.4,3.966106403010371,1464.0,165.0,1251.0,215.0,530.0,-72.0,1853.0,277.0,1487.0,216.0,1210.02
4.1,1629.0,275.0,20.6,1536.0,522.0,435.0,168.4265734265734,2205.0,1773.0,25.3,49.6,1.5805,-1.0,-1.8369701987210297e-16,4.1,0.40414518843274266,169.0,18.8892009810895,522.0,86.60254037843958,20.6,1.2701705922171544,1629.0,0.0,1466.0,70.0,458.0,-23.0,2130.0,75.0,1703.0,70.0,1254.88
4.1,1707.0,275.0,20.6,1637.0,522.0,411.0,167.85314685314685,2338.0,1848.0,24.2,54.3,1.6117,-0.9659258262890684,0.2588190451025203,4.1,0.0,168.4265734265734,0.5734265734078319,522.0,0.0,20.6,0.0,1629.0,78.0,1536.0,101.0,435.0,-24.0,2205.0,133.0,1773.0,75.0,1314.06
4.1,1424.0,275.0,19.9,1293.0,522.0,524.0,167.27972027972027,1902.0,1550.0,22.8,58.1,1.5951,-0.8660254037844386,0.5000000000000001,4.1,0.0,167.85314685314685,0.573426573407942,522.0,0.0,20.6,0.40414518843268343,1707.0,-283.0,1637.0,-344.0,411.0,113.0,2338.0,-436.0,1848.0,-298.0,1324.68
4.1,1297.0,275.0,13.5,1100.0,522.0,598.0,166.7062937062937,1710.0,1350.0,21.5,63.2,1.5993,-0.7071067811865477,0.7071067811865474,4.1,0.0,167.27972027972027,0.573426573408045,522.0,0.0,19.9,3.9127995093027557,1424.0,-127.0,1293.0,-193.0,524.0,74.0,1902.0,-192.0,1550.0,-200.0,1358.8
4.1,1214.0,275.0,11.2,1022.0,522.0,645.0,166.13286713286712,1592.0,1235.0,21.3,63.0,1.5798,-0.5000000000000004,0.8660254037844384,4.1,0.0,166.7062937062937,0.5734265734081552,522.0,0.0,13.5,4.50814078455111,1297.0,-83.0,1100.0,-78.0,598.0,47.0,1710.0,-118.0,1350.0,-115.0,1341.9
4.1,1160.0,275.0,9.1,944.0,522.0,686.0,165.55944055944056,1523.0,1162.0,20.8,64.1,1.554,-0.25881904510252157,0.9659258262890681,4.1,0.0,166.13286713286712,0.5734265734082582,522.0,0.0,11.2,2.2007574453657974,1214.0,-54.0,1022.0,-78.0,645.0,41.0,1592.0,-69.0,1235.0,-73.0,1333.28
4.1,1232.0,275.0,10.9,1012.0,522.0,642.0,164.98601398601397,1595.0,1211.0,20.6,64.0,1.5346,0.0,1.0,4.1,0.0,165.55944055944056,0.5734265734083683,522.0,0.0,9.1,1.1357816691598908,1160.0,72.0,944.0,68.0,686.0,-44.0,1523.0,72.0,1162.0,49.0,1318.4
4.1,1134.0,275.0,8.4,914.0,522.0,699.0,164.4125874125874,1512.0,1097.0,20.6,63.4,1.519,0.25881904510252074,0.9659258262890683,4.1,0.0,164.98601398601397,0.5734265734084715,522.0,0.0,10.9,1.289702808143383,1232.0,-98.0,1012.0,-98.0,642.0,57.0,1595.0,-83.0,1211.0,-114.0,1306.04
4.1,1071.0,275.0,7.1,860.0,522.0,742.0,163.83916083916083,1500.0,1021.0,20.4,64.4,1.522,0.49999999999999994,0.8660254037844387,4.1,0.0,164.4125874125874,0.5734265734085815,522.0,0.0,8.4,1.9313207915826847,1134.0,-63.0,914.0,-54.0,699.0,43.0,1512.0,-12.0,1097.0,-76.0,1313.76
4.1,968.0,275.0,4.3,730.0,520.9090909090909,858.0,163.26573426573427,1388.0,913.0,21.3,61.0,1.529,0.7071067811865476,0.7071067811865476,4.1,0.0,163.83916083916083,0.5734265734086846,522.0,0.6298366566204984,7.1,2.095232683975572,1071.0,-103.0,860.0,-130.0,742.0,116.0,1500.0,-112.0,1021.0,-108.0,1299.3
4.1,994.0,275.0,4.0,711.0,519.0,867.0,162.69230769230768,1384.0,909.0,20.5,64.0,1.5247,0.8660254037844386,0.5000000000000001,4.1,0.0,163.26573426573427,0.5734265734087947,520.9090909090909,1.5184811895825885,4.3,1.7097758137641177,968.0,26.0,730.0,-19.0,858.0,9.0,1388.0,-4.0,913.0,-4.0,1312.0
4.1,1046.0,275.0,5.8,804.0,517.0909090909091,774.0,162.11888111888112,1458.0,983.0,20.3,65.3,1.5321,0.9659258262890683,0.25881904510252074,4.1,0.0,162.69230769230768,0.5734265734088978,519.0,1.9090909088690777,4.0,0.9643650760989847,994.0,52.0,711.0,93.0,867.0,-93.0,1384.0,74.0,909.0,74.0,1325.59
4.1,1066.0,275.0,6.3,827.0,515.1818181818181,751.0,161.54545454545453,1479.0,1024.0,20.1,65.9,1.5321,1.0,6.123233995736766e-17,4.1,0.0,162.11888111888112,0.5734265734090078,517.0909090909091,1.9090909088703425,5.8,1.209683154108034,1046.0,20.0,804.0,23.0,774.0,-23.0,1458.0,21.0,983.0,41.0,1324.5900000000001
